method,stress,max_h,h,iou,boundary_f,jf,ops,vanish,hallucination,split,mce,uncertainty,uec,ece_iou50,n_samples
safeobjworld_r_no_split,occlusion,10,4,0.5448477788068824,0.5781947271592606,0.5615212529830714,0.935785536159601,0.0277431421446384,0.0052992518703241,0.3407107231920199,0.0028939521153384,0.0007539231358026,0.1387051452831446,0.3542171697366862,3208
safeobjworld_r_no_split,occlusion,10,5,0.507996059203497,0.5175525820087591,0.512774320606128,0.9242518703241897,0.0333541147132169,0.0062344139650872,0.3232543640897755,0.0028939521153384,0.0007584505805053,0.1326959594213148,0.4149049321872338,3208
safeobjworld_r_no_split,occlusion,10,6,0.4759972822974743,0.4673567201179209,0.4716770012076977,0.9077306733167082,0.0399002493765586,0.0077930174563591,0.3067331670822942,0.0028939521153384,0.0007554627862059,0.1257561380152494,0.4768704328305109,3208
safeobjworld_r_no_split,occlusion,10,7,0.4475018231080483,0.4228421821209199,0.4351720026144841,0.8880922693266833,0.0470698254364089,0.0090399002493765,0.2886533665835411,0.0028939521153384,0.0007490694262737,0.1252896520568228,0.5288536658608111,3208
safeobjworld_r_no_split,occlusion,10,8,0.4229435408002031,0.3869480033875644,0.4049457720938837,0.8637780548628429,0.0539276807980049,0.0093516209476309,0.2655860349127182,0.0028939521153384,0.0007309840058448,0.1228675544920785,0.5739041234638328,3208
safeobjworld_r_no_split,occlusion,10,9,0.4000452915116733,0.3542512795832184,0.3771482855474458,0.8463216957605985,0.065149625935162,0.0105985037406483,0.2434538653366583,0.0028939521153384,0.0007096091262122,0.1180925008834486,0.6107724208449783,3208
safeobjworld_r_no_split,occlusion,10,10,0.3798204032646372,0.3264218575415042,0.3531211304030708,0.8322942643391521,0.0735660847880299,0.0115336658354114,0.2263092269326683,0.0028939521153384,0.000682844912768,0.1096962338121849,0.6429508453295415,3208
safeobjworld_r_no_split,blur,5,1,0.7727805622858392,0.9050452969067768,0.8389129295963081,0.9854576561163388,0.0079840319361277,0.001710863986313,0.3005417735956658,0.0028925986051959,0.000373011203719,0.3067999945696539,0.0991499423980712,3507
safeobjworld_r_no_split,blur,5,2,0.6867173481013141,0.7934133079460571,0.7400653280236855,0.9760479041916168,0.01482748788138,0.0025662959794696,0.2857142857142857,0.0028925986051959,0.0004000204697884,0.246048581186587,0.161779925800777,3507
safeobjworld_r_no_split,blur,5,3,0.6209395070793001,0.6885739286510182,0.6547567178651592,0.9580838323353292,0.0199600798403193,0.0042771599657827,0.2834331337325349,0.0028925986051959,0.0004373371074231,0.1919424570973907,0.2382608707861442,3507
safeobjworld_r_no_split,blur,5,4,0.5701790411051495,0.6033319890251535,0.5867555150651514,0.9441117764471058,0.0236669518106643,0.0051325919589392,0.2765896777872825,0.0028925986051959,0.0004716689239243,0.1597434228429977,0.3170476502117215,3507
safeobjworld_r_no_split,blur,5,5,0.5280472663251123,0.531591558359498,0.5298194123423051,0.9298545765611634,0.0313658397490732,0.0062731679498146,0.2594810379241516,0.0028925986051959,0.0005012079627214,0.1421783003629089,0.3843033905208773,3507
safeobjworld_r_no_split,clean,5,1,0.772617925802397,0.9049290417821082,0.8387734837922526,0.9854576561163388,0.0079840319361277,0.001710863986313,0.2999714856002281,0.0028983871523371,0.0003760245439841,0.317545375298005,0.0991475582122802,3507
safeobjworld_r_no_split,clean,5,2,0.686620702003653,0.7933116356572311,0.7399661688304419,0.9754776161961792,0.0145423438836612,0.0025662959794696,0.2865697177074423,0.0028983871523371,0.0004044856004032,0.2540443148711165,0.1620639844908821,3507
safeobjworld_r_no_split,clean,5,3,0.6209249207806817,0.688522483659509,0.6547237022200952,0.9580838323353292,0.0199600798403193,0.0042771599657827,0.2840034217279726,0.0028983871523371,0.0004434269107506,0.1992760762145811,0.239683863305624,3507
safeobjworld_r_no_split,clean,5,4,0.5701366108327752,0.6032111278048242,0.5866738693187998,0.9438266324493868,0.0245223838038209,0.0051325919589392,0.2785856857713145,0.0028983871523371,0.0004787392551007,0.1666275420599637,0.3176144695975415,3507
safeobjworld_r_no_split,clean,5,5,0.5279543218233829,0.531626439254872,0.5297903805391274,0.9295694325634444,0.0316509837467921,0.0062731679498146,0.2629027658967778,0.0028983871523371,0.0005091889175826,0.1488987350172034,0.3845858746252068,3507
safeobjworld_r_no_split,distractor,5,1,0.7728276339150384,0.9054687773058256,0.839148205610432,0.9857428001140576,0.0079840319361277,0.001710863986313,0.2999714856002281,0.0028926179692192,0.0003752655917706,0.3002643862153485,0.0971527695655822,3507
safeobjworld_r_no_split,distractor,5,2,0.6870904749167821,0.7938211048692537,0.740455789893018,0.9751924721984602,0.0142571998859424,0.0025662959794696,0.2905617336755061,0.0028926179692192,0.0004040428400379,0.2380040202678085,0.1609223937084098,3507
safeobjworld_r_no_split,distractor,5,3,0.6214265268347939,0.6889477035800968,0.6551871152074454,0.9575135443398916,0.0193897918448816,0.0042771599657827,0.2797262617621899,0.0028926179692192,0.0004423507469346,0.1849186187833113,0.2385435411826069,3507
safeobjworld_r_no_split,distractor,5,4,0.5704979696881516,0.6039781583249421,0.5872380640065468,0.9441117764471058,0.0253778157969774,0.0051325919589392,0.2743085258055318,0.0028926179692192,0.0004774966163787,0.1525338456605582,0.3156153049467634,3507
safeobjworld_r_no_split,distractor,5,5,0.5283653578020264,0.5322929359544213,0.5303291468782239,0.9298545765611634,0.0319361277445109,0.0062731679498146,0.266324493869404,0.0028926179692192,0.0005076052729886,0.1325391240651671,0.3822973017547081,3507
safeobjworld_r_no_split,frame_drop,5,1,0.7584476739379636,0.8905769593903404,0.8245123166641519,0.9846022241231822,0.0091246079270031,0.001710863986313,0.3116623895067009,0.0034036717274215,0.0003816875970904,0.3187516113834558,0.1101836562156677,3507
safeobjworld_r_no_split,frame_drop,5,2,0.6714359230340878,0.7720752534262066,0.7217555882301473,0.9740518962075848,0.01482748788138,0.0025662959794696,0.3005417735956658,0.0034036717274215,0.0004025475911547,0.2639486285618944,0.1768644344001065,3507
safeobjworld_r_no_split,frame_drop,5,3,0.6064685869605966,0.6666513218418441,0.6365599544012203,0.9543769603649844,0.020530367835757,0.0042771599657827,0.2994011976047904,0.0034036717274215,0.000434079518983,0.2113975972223609,0.265191333226611,3507
safeobjworld_r_no_split,frame_drop,5,4,0.5569015295986336,0.5825101627724637,0.5697058461855486,0.9406900484744796,0.0268035357855717,0.0051325919589392,0.2922725976618192,0.0034036717274215,0.0004625381619834,0.178884887947267,0.3359290059217197,3507
safeobjworld_r_no_split,frame_drop,5,5,0.5153407513456006,0.5108032817953282,0.5130720165704644,0.9227259766181922,0.0353578557171371,0.0062731679498146,0.2840034217279726,0.0034036717274215,0.0004876761447339,0.1605707928022138,0.4049349765271789,3507
safeobjworld_r_no_split,lowlight,5,1,0.7729116959748279,0.904825493648798,0.8388685948118129,0.9857428001140576,0.0071285999429712,0.0019960079840319,0.29455374964357,0.0028625586870058,0.0003527880632744,0.2646920709617404,0.0978327989578247,3507
safeobjworld_r_no_split,lowlight,5,2,0.6869396095756728,0.7929644770748158,0.7399520433252442,0.9754776161961792,0.0136869118905047,0.0025662959794696,0.2917023096663815,0.0028625586870058,0.0003768887178558,0.1932769271591386,0.1584823214161385,3507
safeobjworld_r_no_split,lowlight,5,3,0.6212739748444335,0.6885366137543717,0.6549052942994025,0.958939264328486,0.0193897918448816,0.0042771599657827,0.2854291417165668,0.0028625586870058,0.0004128756637344,0.1463736166191713,0.2374934558179054,3507
safeobjworld_r_no_split,lowlight,5,4,0.5702133379886184,0.6032638263949162,0.5867385821917673,0.943541488451668,0.0233818078129455,0.0051325919589392,0.2754491017964072,0.0028625586870058,0.0004466404627965,0.1195039860523326,0.3182140032994227,3507
safeobjworld_r_no_split,lowlight,5,5,0.5276307725356152,0.5305474668238956,0.5290891196797555,0.9289991445680068,0.0322212717422298,0.0065583119475335,0.2623324779013402,0.0028625586870058,0.0004767686307073,0.1071912574868554,0.3831259472471444,3507
safeobjworld_r_no_split,noise,5,1,0.7726660797521072,0.904983692819607,0.838824886285857,0.9854576561163388,0.0079840319361277,0.001710863986313,0.2999714856002281,0.0028925366322238,0.0003754093091576,0.3190210693235175,0.0980098843574523,3507
safeobjworld_r_no_split,noise,5,2,0.6867253855585566,0.7934024423470092,0.7400639139527829,0.9754776161961792,0.0145423438836612,0.0025662959794696,0.2871400057028799,0.0028925366322238,0.0004042347578163,0.2558810970212092,0.1623538865606636,3507
safeobjworld_r_no_split,noise,5,3,0.6209702944972542,0.6886234444364583,0.6547968694668563,0.9577986883376104,0.0202452238380382,0.0042771599657827,0.285143997718848,0.0028925366322238,0.0004433339091492,0.2002912723843078,0.2396895284322309,3507
safeobjworld_r_no_split,noise,5,4,0.5701535426207196,0.6032691039197913,0.5867113232702554,0.9441117764471058,0.0250926717992586,0.0051325919589392,0.275734245794126,0.0028925366322238,0.0004784221624695,0.1678778454812291,0.3173354828599039,3507
safeobjworld_r_no_split,noise,5,5,0.5279483067409914,0.5315567046147162,0.5297525056778538,0.9295694325634444,0.0316509837467921,0.0062731679498146,0.2631879098944967,0.0028925366322238,0.000508839838655,0.1509091455307852,0.3845936882893584,3507
safeobjworld_r_no_split,occlusion,5,1,0.7136969430554128,0.8465112289701637,0.7801040860127884,0.9820359281437124,0.0088394639292842,0.001710863986313,0.4205873966353008,0.0032349749993749,0.0007415851671062,0.2483026839243433,0.1203318834304809,3507
safeobjworld_r_no_split,occlusion,5,2,0.6468375064798211,0.7483781079549467,0.6976078072173839,0.9714856002281153,0.0151126318790989,0.0025662959794696,0.3646991730824066,0.0032349749993749,0.0007206595008584,0.2168374146275328,0.191453317359264,3507
safeobjworld_r_no_split,occlusion,5,3,0.59198393905549,0.6543496089951187,0.6231667740253043,0.9498146564014828,0.020530367835757,0.003706871970345,0.34901625320787,0.0032349749993749,0.000736430121651,0.1876310202034799,0.2730600462362302,3507
safeobjworld_r_no_split,occlusion,5,4,0.5477486774111575,0.576575083758776,0.5621618805849667,0.9352723125178216,0.0265183917878528,0.0042771599657827,0.3364699173082406,0.0032349749993749,0.0007604150511037,0.1652978757365837,0.3466436341511139,3507
safeobjworld_r_no_split,occlusion,5,5,0.5101423701834136,0.5108000548064071,0.5104712124949103,0.9204448246364414,0.0345024237239806,0.0054177359566581,0.3099515255203878,0.0032349749993749,0.0007840034830492,0.1504246679627344,0.4120910088493167,3507
safeobjworld_r_no_stress,blur,10,1,0.7750622876289416,0.905095381705628,0.8400788346672847,0.98285536159601,0.010286783042394,0.0015586034912718,0.3226309226932668,0.0027919522970882,0.0003851324394159,0.322829585001247,0.098375916481018,3208
safeobjworld_r_no_stress,blur,10,2,0.6893136561970222,0.7988577865886876,0.7440857213928549,0.9694513715710724,0.0187032418952618,0.0021820448877805,0.3238778054862843,0.0027919522970882,0.000435309517116,0.2149878170549085,0.1527457346679861,3208
safeobjworld_r_no_stress,blur,10,3,0.6243904297645967,0.6962107191668749,0.6603005744657358,0.9551122194513716,0.0258728179551122,0.0031172069825436,0.3335411471321696,0.0027919522970882,0.000474339615823,0.1595079929948852,0.2318597947272873,3208
safeobjworld_r_no_stress,blur,10,4,0.572271831252697,0.6117754449378047,0.5920236380952508,0.9398379052369076,0.0302369077306733,0.0046758104738154,0.3304239401496259,0.0027919522970882,0.0005171974177966,0.120072257478022,0.3126916117092915,3208
safeobjworld_r_no_stress,blur,10,5,0.5301914391706187,0.5408186012774086,0.5355050202240137,0.9270573566084788,0.0367830423940149,0.0052992518703241,0.3207605985037406,0.0027919522970882,0.0005580710428314,0.0876027882552802,0.3767700395047516,3208
safeobjworld_r_no_stress,blur,10,6,0.493973857417776,0.4827206752633292,0.4883472663405526,0.912718204488778,0.0442643391521197,0.0065461346633416,0.3036159600997506,0.0027919522970882,0.0005911255715196,0.0635925488372456,0.4415024074347239,3208
safeobjworld_r_no_stress,blur,10,7,0.4619271331756936,0.4330379383397635,0.4474825357577286,0.8924563591022444,0.0517456359102244,0.0077930174563591,0.2964463840399002,0.0027919522970882,0.0006160085783932,0.0478433999939967,0.4956290918283926,3208
safeobjworld_r_no_stress,blur,10,8,0.4332492871704937,0.3913771421738538,0.4123132146721737,0.8684538653366584,0.0589152119700748,0.0093516209476309,0.2687032418952618,0.0027919522970882,0.0006309197913678,0.0298429413651059,0.5428261040452115,3208
safeobjworld_r_no_stress,blur,10,9,0.4080190221609657,0.3578066323247116,0.3829128272428387,0.8500623441396509,0.0698254364089775,0.010286783042394,0.2540523690773067,0.0027919522970882,0.000641207389552,0.0132219886785448,0.583416049208427,3208
safeobjworld_r_no_stress,blur,10,10,0.3850527749718663,0.3286377908570531,0.3568452829144597,0.830423940149626,0.0816708229426434,0.0115336658354114,0.2390897755610972,0.0027919522970882,0.0006415212800972,-0.012428697077946,0.6242800514188194,3208
safeobjworld_r_no_stress,clean,10,1,0.7749509637912467,0.9050612598769208,0.840006111834084,0.9825436408977556,0.0105985037406483,0.0015586034912718,0.3223192019950124,0.002794566879734,0.0003921816548207,0.3252585097878199,0.0986789464950561,3208
safeobjworld_r_no_stress,clean,10,2,0.6891691490965229,0.7987977564435911,0.743983452770057,0.9697630922693268,0.0187032418952618,0.0021820448877805,0.3254364089775561,0.002794566879734,0.0004449989693123,0.2193526742713512,0.1536642806302579,3208
safeobjworld_r_no_stress,clean,10,3,0.6243052631231659,0.6960361774858167,0.6601707203044913,0.9551122194513716,0.0249376558603491,0.0031172069825436,0.3360349127182045,0.002794566879734,0.0004857742875591,0.1649820127471914,0.2321589110498119,3208
safeobjworld_r_no_stress,clean,10,4,0.5723601650042127,0.6119876499268235,0.5921739074655181,0.939214463840399,0.030860349127182,0.004364089775561,0.3285536159600997,0.002794566879734,0.0005305190559039,0.1290979497408663,0.312680372629231,3208
safeobjworld_r_no_stress,clean,10,5,0.5300909779920966,0.5408366143383646,0.5354637961652307,0.9261221945137156,0.0370947630922693,0.0052992518703241,0.324501246882793,0.002794566879734,0.0005729129895605,0.0970432869153108,0.3773947084076386,3208
safeobjworld_r_no_stress,clean,10,6,0.4938278209724219,0.4829019792975354,0.4883649001349787,0.9124064837905236,0.0461346633416458,0.0065461346633416,0.3048628428927681,0.002794566879734,0.0006076276785417,0.0735189081252771,0.4414993807710614,3208
safeobjworld_r_no_stress,clean,10,7,0.4617763305178182,0.4332275843661632,0.4475019574419907,0.891209476309227,0.05143391521197,0.0077930174563591,0.2948877805486284,0.002794566879734,0.0006338259451407,0.0570920792767176,0.4971831233201181,3208
safeobjworld_r_no_stress,clean,10,8,0.4331933940916235,0.3917557501645731,0.4124745721280984,0.8684538653366584,0.0601620947630922,0.0093516209476309,0.2715087281795511,0.002794566879734,0.0006496897733716,0.0387675092089365,0.5437564737816106,3208
safeobjworld_r_no_stress,clean,10,9,0.4078618379570127,0.3578192639044533,0.382840550930733,0.8478802992518704,0.0701371571072319,0.010286783042394,0.2509351620947631,0.002794566879734,0.0006603492317057,0.0212875179747331,0.5849684141111791,3208
safeobjworld_r_no_stress,clean,10,10,0.3849532285870166,0.3289527476322096,0.3569529881096131,0.8298004987531172,0.0819825436408977,0.0115336658354114,0.2434538653366583,0.002794566879734,0.0006608129699628,-0.0052329945630694,0.625530007009643,3208
safeobjworld_r_no_stress,distractor,10,1,0.7752086204625322,0.9058034076777348,0.8405060140701336,0.9834788029925188,0.010286783042394,0.0015586034912718,0.3216957605985037,0.0027776103554209,0.0003896558708383,0.3215419298135106,0.0980620384216308,3208
safeobjworld_r_no_stress,distractor,10,2,0.689225216638043,0.7989351215686571,0.7440801691033502,0.9713216957605983,0.0190149625935162,0.0021820448877805,0.3257481296758104,0.0027776103554209,0.0004417672381734,0.213532755823662,0.1549265374826671,3208
safeobjworld_r_no_stress,distractor,10,3,0.6243374502010657,0.6962965935801732,0.6603170218906196,0.9544887780548628,0.0268079800498753,0.0031172069825436,0.3369700748129676,0.0027776103554209,0.000481379504067,0.1551416964407399,0.2343588898752693,3208
safeobjworld_r_no_stress,distractor,10,4,0.5723064864362695,0.612061518154067,0.5921840022951682,0.9385910224438904,0.0311720698254364,0.0046758104738154,0.3291770573566084,0.0027776103554209,0.0005253353098086,0.1199465441065148,0.3114499161182496,3208
safeobjworld_r_no_stress,distractor,10,5,0.5304153062647025,0.5416372605667606,0.5360262834157316,0.9270573566084788,0.0367830423940149,0.0052992518703241,0.3220074812967581,0.0027776103554209,0.0005668368088336,0.0889782435328547,0.37772860879687,3208
safeobjworld_r_no_stress,distractor,10,6,0.4943528180144196,0.4838206933901095,0.4890867557022645,0.9111596009975064,0.0455112219451371,0.0065461346633416,0.3017456359102244,0.0027776103554209,0.0006004879227897,0.0632024388527967,0.4399654130240034,3208
safeobjworld_r_no_stress,distractor,10,7,0.4625169182221991,0.434100457019345,0.448308687620772,0.8933915211970075,0.0520573566084788,0.0077930174563591,0.297069825436409,0.0027776103554209,0.0006267964059575,0.0475065098946965,0.4937853657285174,3208
safeobjworld_r_no_stress,distractor,10,8,0.4341729779725711,0.3930794389074435,0.4136262084400073,0.8693890274314214,0.0592269326683291,0.0090399002493765,0.2715087281795511,0.0027776103554209,0.0006421351819264,0.0311253467158154,0.5385043041924585,3208
safeobjworld_r_no_stress,distractor,10,9,0.4089154189153816,0.3592258678356583,0.38407064337552,0.8481920199501247,0.0713840399002493,0.0099750623441396,0.2581047381546135,0.0027776103554209,0.0006521272466069,0.014651270223739,0.5809721586264279,3208
safeobjworld_r_no_stress,distractor,10,10,0.3865423521160961,0.3306507676752374,0.3585965598956668,0.8273067331670823,0.0822942643391521,0.0105985037406483,0.2328553615960099,0.0027776103554209,0.00065191630785,-0.0080736131292198,0.624025696698121,3208
safeobjworld_r_no_stress,frame_drop,10,1,0.740098481027668,0.8757520298036884,0.8079252554156783,0.9800498753117208,0.0127805486284289,0.0015586034912718,0.3435162094763092,0.0039649768478545,0.0004111144905375,0.3020423294709647,0.1158171892166137,3208
safeobjworld_r_no_stress,frame_drop,10,2,0.6480494877328024,0.7435546134092142,0.6958020505710084,0.9613466334164588,0.0215087281795511,0.0021820448877805,0.3697007481296758,0.0039649768478545,0.0004493563141014,0.1990773822507425,0.2023061528764758,3208
safeobjworld_r_no_stress,frame_drop,10,3,0.5825427767443287,0.630255858163861,0.6063993174540949,0.942643391521197,0.0311720698254364,0.0031172069825436,0.3821695760598503,0.0039649768478545,0.0004836705668906,0.1454498063392949,0.2917266274219439,3208
safeobjworld_r_no_stress,frame_drop,10,4,0.5328331894362758,0.5467178937411349,0.5397755415887053,0.9251870324189526,0.0364713216957605,0.004364089775561,0.3793640897755611,0.0039649768478545,0.0005240352113645,0.1072524660835566,0.3736549733285594,3208
safeobjworld_r_no_stress,frame_drop,10,5,0.4936379678283138,0.4826488027834796,0.4881433853058967,0.910847880299252,0.0436408977556109,0.0059226932668329,0.378428927680798,0.0039649768478545,0.0005600842974726,0.0803713570300176,0.4455834323554265,3208
safeobjworld_r_no_stress,frame_drop,10,6,0.4618452133286728,0.4329172639905349,0.4473812386596039,0.8893391521197007,0.0517456359102244,0.0071695760598503,0.3572319201995012,0.0039649768478545,0.0005879214688429,0.0598258453190635,0.4914757864099191,3208
safeobjworld_r_no_stress,frame_drop,10,7,0.4334920588050208,0.3924976602183165,0.4129948595116687,0.8697007481296758,0.0632793017456359,0.0084164588528678,0.3500623441396508,0.0039649768478545,0.00060872943547,0.0431733840881184,0.5340086163911142,3208
safeobjworld_r_no_stress,frame_drop,10,8,0.4093269470462704,0.3592012807970805,0.3842641139216754,0.8525561097256857,0.0763715710723192,0.0090399002493765,0.3304239401496259,0.0039649768478545,0.000619202239109,0.0317440408762163,0.5715530412712894,3208
safeobjworld_r_no_stress,frame_drop,10,9,0.3879520266534939,0.3317947304546298,0.3598733785540619,0.830423940149626,0.088216957605985,0.0093516209476309,0.2939526184538653,0.0039649768478545,0.0006225567283178,0.0197601480724034,0.6094320605223316,3208
safeobjworld_r_no_stress,frame_drop,10,10,0.3672254694667919,0.3077203827554362,0.337472926111114,0.8029925187032418,0.1009975062344139,0.0105985037406483,0.2755610972568578,0.0039649768478545,0.000617691703568,-0.0003031081294275,0.6416982041853027,3208
safeobjworld_r_no_stress,lowlight,10,1,0.7756452728705547,0.9060327532000114,0.8408390130352831,0.9841022443890274,0.0096633416458852,0.0015586034912718,0.3304239401496259,0.0028063729494581,0.0003670323222058,0.3052118341440658,0.0987253785133361,3208
safeobjworld_r_no_stress,lowlight,10,2,0.6896544385978013,0.7986568300261379,0.7441556343119694,0.9694513715710724,0.0190149625935162,0.0021820448877805,0.3248129675810474,0.0028063729494581,0.0004122269495466,0.1808000711781651,0.153155143997467,3208
safeobjworld_r_no_stress,lowlight,10,3,0.6247749665656523,0.6967057327559407,0.6607403496607965,0.9532418952618454,0.0264962593516209,0.0031172069825436,0.3369700748129676,0.0028063729494581,0.0004479509042088,0.1240786942583994,0.2332252130990016,3208
safeobjworld_r_no_stress,lowlight,10,4,0.5732725659879745,0.6121389337213311,0.5927057498546527,0.939214463840399,0.0324189526184538,0.004364089775561,0.3251246882793017,0.0028063729494581,0.0004867562220578,0.0833512203989625,0.3100214801598665,3208
safeobjworld_r_no_stress,lowlight,10,5,0.5311581599430907,0.5419724396702232,0.5365652998066569,0.9261221945137156,0.0386533665835411,0.0049875311720698,0.3160847880299252,0.0028063729494581,0.0005244528526379,0.0516657930319056,0.374132265288039,3208
safeobjworld_r_no_stress,lowlight,10,6,0.4945571867174222,0.4840518596109375,0.4893045231641798,0.910847880299252,0.0458229426433915,0.0065461346633416,0.3036159600997506,0.0028063729494581,0.0005552135500824,0.0293098242861196,0.4379437952453359,3208
safeobjworld_r_no_stress,lowlight,10,7,0.4623469838219374,0.4345491799113288,0.4484480818666331,0.8902743142144638,0.0520573566084788,0.0077930174563591,0.2892768079800499,0.0028063729494581,0.0005778560874765,0.0185270095907462,0.4967754901644595,3208
safeobjworld_r_no_stress,lowlight,10,8,0.4335835821270377,0.3928949594264369,0.4132392707767373,0.8668952618453866,0.0604738154613466,0.0090399002493765,0.2715087281795511,0.0028063729494581,0.0005915955340773,0.0063078877663369,0.5436961333687763,3208
safeobjworld_r_no_stress,lowlight,10,9,0.4078629466334811,0.3584124755607576,0.3831377110971194,0.8460099750623441,0.071072319201995,0.010286783042394,0.2546758104738154,0.0028063729494581,0.0006005571518752,-0.007875362333274,0.5843106853843032,3208
safeobjworld_r_no_stress,lowlight,10,10,0.3854320167641803,0.3301069622066697,0.3577694894854251,0.8294887780548629,0.0826059850374064,0.0109102244389027,0.2434538653366583,0.0028063729494581,0.0006005115379716,-0.0287830310011612,0.625208953762441,3208
safeobjworld_r_no_stress,noise,10,1,0.7750117810526246,0.9049805474837488,0.8399961642681868,0.9825436408977556,0.0105985037406483,0.0015586034912718,0.3216957605985037,0.0027967200293952,0.0003920705649918,0.3268409685956981,0.0986768007278442,3208
safeobjworld_r_no_stress,noise,10,2,0.6891619671139261,0.7987701504820962,0.7439660587980113,0.9697630922693268,0.0187032418952618,0.0021820448877805,0.3254364089775561,0.0027967200293952,0.0004449127766854,0.2205163159060273,0.1530416068479307,3208
safeobjworld_r_no_stress,noise,10,3,0.6242888182969136,0.6962807117161534,0.6602847650065334,0.9548004987531172,0.0258728179551122,0.0031172069825436,0.3357231920199501,0.0027967200293952,0.0004857061918536,0.1658474561085582,0.2334055701396114,3208
safeobjworld_r_no_stress,noise,10,4,0.572373306258169,0.6118052416921602,0.5920892739751645,0.939214463840399,0.0305486284289276,0.004364089775561,0.3294887780548628,0.0027967200293952,0.000530294758126,0.129113374836773,0.3117442644222121,3208
safeobjworld_r_no_stress,noise,10,5,0.5301320083348408,0.5410914523742998,0.5356117303545702,0.9261221945137156,0.0370947630922693,0.0052992518703241,0.3251246882793017,0.0027967200293952,0.0005727064914239,0.0969547049398915,0.3764607202531096,3208
safeobjworld_r_no_stress,noise,10,6,0.4938965751907911,0.4830156196686503,0.4884560974297207,0.9124064837905236,0.0458229426433915,0.0065461346633416,0.3070448877805486,0.0027967200293952,0.000607556238436,0.0732917111130084,0.441816883658679,3208
safeobjworld_r_no_stress,noise,10,7,0.4618195382838114,0.4334580871109326,0.447638812697372,0.891209476309227,0.05143391521197,0.0077930174563591,0.2983167082294264,0.0027967200293952,0.0006339982932345,0.0570656979422865,0.4978027301573396,3208
safeobjworld_r_no_stress,noise,10,8,0.4332181132521617,0.3917085977532401,0.4124633555027009,0.8687655860349127,0.0604738154613466,0.0093516209476309,0.2687032418952618,0.0027967200293952,0.0006499273744307,0.038534559926731,0.5434454360284711,3208
safeobjworld_r_no_stress,noise,10,9,0.4079138693832215,0.3578176137154503,0.3828657415493359,0.8485037406483791,0.0704488778054862,0.010286783042394,0.2521820448877805,0.0027967200293952,0.0006606912523731,0.0214247697369665,0.5840327562276563,3208
safeobjworld_r_no_stress,noise,10,10,0.3849955268039026,0.3289742670827889,0.3569848969433457,0.8301122194513716,0.0816708229426434,0.0115336658354114,0.2428304239401496,0.0027967200293952,0.0006610426559412,-0.0049803826439312,0.6242818840758462,3208
safeobjworld_r_no_stress,occlusion,10,1,0.564347765196959,0.7914549888855925,0.6779013770412757,0.9800498753117208,0.0134039900249376,0.0012468827930174,0.71571072319202,0.0036301698112006,0.0004292745468325,0.2658821177726784,0.2497321367263794,3208
safeobjworld_r_no_stress,occlusion,10,2,0.5068497312445545,0.7013133380229579,0.6040815346337562,0.9597880299251872,0.0208852867830423,0.0021820448877805,0.6932668329177057,0.0036301698112006,0.0005102077884567,0.2027384277652924,0.3992881825811548,3208
safeobjworld_r_no_stress,occlusion,10,3,0.4641380677035748,0.6191884679293281,0.5416632678164515,0.940149625935162,0.0271197007481296,0.0031172069825436,0.6783042394014963,0.0036301698112006,0.0005721803615218,0.1549193510763857,0.5097013441776099,3208
safeobjworld_r_no_stress,occlusion,10,4,0.4297665479047382,0.5512481901475002,0.4905073690261192,0.9214463840399002,0.0336658354114713,0.004364089775561,0.6599127182044888,0.0036301698112006,0.000635589614622,0.11979220402303,0.5903140872048024,3208
safeobjworld_r_no_stress,occlusion,10,5,0.4023592082941298,0.4941305678535143,0.448244888073822,0.904925187032419,0.041147132169576,0.0052992518703241,0.6346633416458853,0.0036301698112006,0.0006979878741012,0.0901521344481691,0.6522324452004824,3208
safeobjworld_r_no_stress,occlusion,10,6,0.3791282705502571,0.4460663120366592,0.4125972912934582,0.8834164588528678,0.0483167082294264,0.006857855361596,0.6184538653366584,0.0036301698112006,0.0007512781611107,0.0648577277265246,0.6879318238345168,3208
safeobjworld_r_no_stress,occlusion,10,7,0.3601114077867905,0.4060475773160759,0.3830794925514332,0.8650249376558603,0.0586034912718204,0.006857855361596,0.5897755610972568,0.0036301698112006,0.0007943174525389,0.0480852840770169,0.7170543544681887,3208
safeobjworld_r_no_stress,occlusion,10,8,0.3428965885497038,0.3714047446766647,0.3571506666131843,0.8413341645885287,0.0698254364089775,0.0074812967581047,0.5679551122194514,0.0036301698112006,0.0008238240927829,0.0313528466056986,0.7420341036191902,3208
safeobjworld_r_no_stress,occlusion,10,9,0.3270903749290836,0.3440319737385383,0.335561174333811,0.8148379052369077,0.0804239401496259,0.0087281795511221,0.5277431421446384,0.0036301698112006,0.0008443356898062,0.0101954952965654,0.7591336508864477,3208
safeobjworld_r_no_stress,occlusion,10,10,0.3130863948531157,0.3199037039689641,0.3164950494110399,0.7961346633416458,0.095074812967581,0.0096633416458852,0.5074812967581047,0.0036301698112006,0.0008500898047872,-0.0164172594598467,0.7739942833000882,3208
safeobjworld_r_no_stress,blur,5,1,0.7816854315945462,0.9115040822931476,0.8465947569438469,0.9863130881094953,0.0079840319361277,0.001710863986313,0.2996863416025093,0.0028118656459172,0.0003429376946441,0.2612903715646894,0.0932266116142273,3507
