method,max_h,stress,jf_clean,jf_stress,jf_drop,ops_clean,ops_stress,ops_drop,split_clean,split_stress,split_increase,vanish_clean,vanish_stress,vanish_increase
linear_centroid_scale,5,frame_drop,0.6365146270211725,0.5322405517152334,0.104274075305939,0.9179925862560592,0.8634160250926718,0.0545765611633873,0.4619903051040775,0.4627887082976903,0.0007984031936127,0.034901625320787,0.0697462218420302,0.0348445965212432
linear_centroid_scale,5,lowlight,0.6365146270211725,0.6365146270211725,0.0,0.9179925862560592,0.9179925862560592,0.0,0.4619903051040775,0.4619903051040775,0.0,0.034901625320787,0.034901625320787,0.0
linear_centroid_scale,5,noise,0.6365146270211725,0.6365146270211725,0.0,0.9179925862560592,0.9179925862560592,0.0,0.4619903051040775,0.4619903051040775,0.0,0.034901625320787,0.034901625320787,0.0
linear_centroid_scale,5,occlusion,0.6365146270211725,0.4906838729193153,0.1458307541018571,0.9179925862560592,0.8810949529512404,0.0368976333048187,0.4619903051040775,0.7596236099230111,0.2976333048189336,0.034901625320787,0.053207869974337,0.0183062446535499
object_token_det,10,blur,0.2755296945061518,0.2744350408779902,0.0010946536281615,0.8220386533665835,0.82035536159601,0.0016832917705735,0.1469763092269326,0.1470698254364089,9.351620947628536e-05,0.0671134663341646,0.0674251870324189,0.0003117206982543
object_token_det,10,distractor,0.2755296945061518,0.2771585413256612,-0.0016288468195094,0.8220386533665835,0.8260598503740648,-0.0040211970074812,0.1469763092269326,0.1475374064837905,0.0005610972568578,0.0671134663341646,0.0654613466334164,-0.0016521197007481
object_token_det,10,frame_drop,0.2755296945061518,0.2741296072407256,0.0014000872654261,0.8220386533665835,0.8207605985037406,0.0012780548628429,0.1469763092269326,0.1484102244389027,0.00143391521197,0.0671134663341646,0.0680486284289276,0.000935162094763
object_token_det,10,lowlight,0.2755296945061518,0.282487513428542,-0.0069578189223902,0.8220386533665835,0.8397443890274314,-0.0177057356608478,0.1469763092269326,0.1450124688279301,-0.0019638403990025,0.0671134663341646,0.0596321695760598,-0.0074812967581047
object_token_det,10,noise,0.2755296945061518,0.2762562991819596,-0.0007266046758078,0.8220386533665835,0.8237531172069825,-0.0017144638403989,0.1469763092269326,0.1461034912718204,-0.0008728179551122,0.0671134663341646,0.0677057356608478,0.0005922693266832
object_token_det,10,occlusion,0.2755296945061518,0.2690071156149456,0.0065225788912061,0.8220386533665835,0.8005922693266833,0.0214463840399002,0.1469763092269326,0.1504364089775561,0.0034600997506235,0.0671134663341646,0.0773067331670823,0.0101932668329177
