method,stress,max_h,h,iou,boundary_f,jf,ops,vanish,hallucination,split,components,mce,pred_area,gt_area,uncertainty,confidence,brier_iou50,uec,ece_iou50,aurc_unc,selective_jf_80,n_rows,n_samples
copy_last,clean,10,4,0.4906480256115743,0.5916863071212423,0.5411671663664083,0.9008728179551122,0.0414588528678304,0.0071695760598503,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0599221905766183,0.0,1.0,0.4875311720698254,,0.4875311851501465,0.5705667266742103,0.5348515510559082,3208,3208
copy_last,clean,10,5,0.4504816734469928,0.5357646920110787,0.4931231827290357,0.8809226932668329,0.048004987531172,0.0087281795511221,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0600730872742189,0.0,1.0,0.5489401496259352,,0.5489401817321777,0.6134078838413672,0.4887091517448425,3208,3208
copy_last,clean,10,6,0.4175666076462942,0.4935151920951122,0.4555408998707032,0.8581670822942643,0.0589152119700748,0.0099750623441396,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0602081713170415,0.0,1.0,0.6013092269326683,,0.6013092398643494,0.6480973554327988,0.4527485072612762,3208,3208
copy_last,clean,10,7,0.3897266434830365,0.4580968809849798,0.4239117622340081,0.8379052369077307,0.0654613466334164,0.0105985037406483,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0603258614396084,0.0,1.0,0.64214463840399,,0.6421446800231934,0.6768376334558026,0.4217988848686218,3208,3208
copy_last,clean,10,8,0.3659023652495854,0.4286583111894924,0.3972803382195389,0.8117206982543641,0.0769950124688279,0.0115336658354114,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0604134736942366,0.0,1.0,0.6783042394014963,,0.6783041954040527,0.7016358917484359,0.39599609375,3208,3208
copy_last,clean,10,9,0.3456074490649607,0.4050017152541791,0.3753045821595699,0.7892768079800498,0.0900872817955112,0.0124688279301745,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0604720227967407,0.0,1.0,0.7116583541147132,,0.7116583585739136,0.7227034645744904,0.374923974275589,3208,3208
copy_last,clean,10,10,0.3281604542604099,0.3846296882386057,0.3563950712495078,0.7711970074812967,0.101932668329177,0.0130922693266832,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0604981094491419,0.0,1.0,0.7375311720698254,,0.7375311851501465,0.7401625880525491,0.3571781516075134,3208,3208
copy_last,distractor,10,all,0.4670797084557972,0.5617637137254718,0.5144217110906346,0.868142144638404,0.0557668329177057,0.0084788029925187,0.4809850374064838,8.035224438902743,0.0,0.0591160580536505,0.0600551242675104,0.0,1.0,0.5206982543640898,,0.5206982493400574,0.5938232824180851,0.5103079676628113,32080,3208
copy_last,distractor,10,1,0.7253633906523769,0.8940428703268058,0.8097031304895914,0.9663341645885288,0.0149625935162094,0.0021820448877805,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0593433797640231,0.0,1.0,0.1324812967581047,,0.1324812769889831,0.3127353173904595,0.801445722579956,3208,3208
copy_last,distractor,10,2,0.6146190030053352,0.7614811853907566,0.688050094198046,0.9445137157107232,0.0255610972568578,0.0037406483790523,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0595522336465693,0.0,1.0,0.2677680798004987,,0.2677680850028991,0.4347083381005747,0.6788928508758545,3208,3208
copy_last,distractor,10,3,0.5427214721374074,0.6647602946424659,0.6037408833899366,0.9205112219451372,0.03428927680798,0.0052992518703241,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0597427127169056,0.0,1.0,0.3993142144638404,,0.3993142247200012,0.5137556051271427,0.5957096815109253,3208,3208
copy_last,distractor,10,4,0.4906480256115743,0.5916863071212423,0.5411671663664083,0.9008728179551122,0.0414588528678304,0.0071695760598503,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0599221905766183,0.0,1.0,0.4875311720698254,,0.4875311851501465,0.5705667266742103,0.5348515510559082,3208,3208
copy_last,distractor,10,5,0.4504816734469928,0.5357646920110787,0.4931231827290357,0.8809226932668329,0.048004987531172,0.0087281795511221,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0600730872742189,0.0,1.0,0.5489401496259352,,0.5489401817321777,0.6134078838413672,0.4887091517448425,3208,3208
copy_last,distractor,10,6,0.4175666076462942,0.4935151920951122,0.4555408998707032,0.8581670822942643,0.0589152119700748,0.0099750623441396,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0602081713170415,0.0,1.0,0.6013092269326683,,0.6013092398643494,0.6480973554327988,0.4527485072612762,3208,3208
copy_last,distractor,10,7,0.3897266434830365,0.4580968809849798,0.4239117622340081,0.8379052369077307,0.0654613466334164,0.0105985037406483,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0603258614396084,0.0,1.0,0.64214463840399,,0.6421446800231934,0.6768376334558026,0.4217988848686218,3208,3208
copy_last,distractor,10,8,0.3659023652495854,0.4286583111894924,0.3972803382195389,0.8117206982543641,0.0769950124688279,0.0115336658354114,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0604134736942366,0.0,1.0,0.6783042394014963,,0.6783041954040527,0.7016358917484359,0.39599609375,3208,3208
copy_last,distractor,10,9,0.3456074490649607,0.4050017152541791,0.3753045821595699,0.7892768079800498,0.0900872817955112,0.0124688279301745,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0604720227967407,0.0,1.0,0.7116583541147132,,0.7116583585739136,0.7227034645744904,0.374923974275589,3208,3208
copy_last,distractor,10,10,0.3281604542604099,0.3846296882386057,0.3563950712495078,0.7711970074812967,0.101932668329177,0.0130922693266832,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0604981094491419,0.0,1.0,0.7375311720698254,,0.7375311851501465,0.7401625880525491,0.3571781516075134,3208,3208
copy_last,frame_drop,10,all,0.4670797084557972,0.5617637137254718,0.5144217110906346,0.868142144638404,0.0557668329177057,0.0084788029925187,0.4809850374064838,8.035224438902743,0.0,0.0591160580536505,0.0600551242675104,0.0,1.0,0.5206982543640898,,0.5206982493400574,0.5938232824180851,0.5103079676628113,32080,3208
copy_last,frame_drop,10,1,0.7253633906523769,0.8940428703268058,0.8097031304895914,0.9663341645885288,0.0149625935162094,0.0021820448877805,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0593433797640231,0.0,1.0,0.1324812967581047,,0.1324812769889831,0.3127353173904595,0.801445722579956,3208,3208
copy_last,frame_drop,10,2,0.6146190030053352,0.7614811853907566,0.688050094198046,0.9445137157107232,0.0255610972568578,0.0037406483790523,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0595522336465693,0.0,1.0,0.2677680798004987,,0.2677680850028991,0.4347083381005747,0.6788928508758545,3208,3208
copy_last,frame_drop,10,3,0.5427214721374074,0.6647602946424659,0.6037408833899366,0.9205112219451372,0.03428927680798,0.0052992518703241,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0597427127169056,0.0,1.0,0.3993142144638404,,0.3993142247200012,0.5137556051271427,0.5957096815109253,3208,3208
copy_last,frame_drop,10,4,0.4906480256115743,0.5916863071212423,0.5411671663664083,0.9008728179551122,0.0414588528678304,0.0071695760598503,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0599221905766183,0.0,1.0,0.4875311720698254,,0.4875311851501465,0.5705667266742103,0.5348515510559082,3208,3208
copy_last,frame_drop,10,5,0.4504816734469928,0.5357646920110787,0.4931231827290357,0.8809226932668329,0.048004987531172,0.0087281795511221,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0600730872742189,0.0,1.0,0.5489401496259352,,0.5489401817321777,0.6134078838413672,0.4887091517448425,3208,3208
copy_last,frame_drop,10,6,0.4175666076462942,0.4935151920951122,0.4555408998707032,0.8581670822942643,0.0589152119700748,0.0099750623441396,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0602081713170415,0.0,1.0,0.6013092269326683,,0.6013092398643494,0.6480973554327988,0.4527485072612762,3208,3208
copy_last,frame_drop,10,7,0.3897266434830365,0.4580968809849798,0.4239117622340081,0.8379052369077307,0.0654613466334164,0.0105985037406483,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0603258614396084,0.0,1.0,0.64214463840399,,0.6421446800231934,0.6768376334558026,0.4217988848686218,3208,3208
copy_last,frame_drop,10,8,0.3659023652495854,0.4286583111894924,0.3972803382195389,0.8117206982543641,0.0769950124688279,0.0115336658354114,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0604134736942366,0.0,1.0,0.6783042394014963,,0.6783041954040527,0.7016358917484359,0.39599609375,3208,3208
copy_last,frame_drop,10,9,0.3456074490649607,0.4050017152541791,0.3753045821595699,0.7892768079800498,0.0900872817955112,0.0124688279301745,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0604720227967407,0.0,1.0,0.7116583541147132,,0.7116583585739136,0.7227034645744904,0.374923974275589,3208,3208
copy_last,frame_drop,10,10,0.3281604542604099,0.3846296882386057,0.3563950712495078,0.7711970074812967,0.101932668329177,0.0130922693266832,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0604981094491419,0.0,1.0,0.7375311720698254,,0.7375311851501465,0.7401625880525491,0.3571781516075134,3208,3208
copy_last,lowlight,10,all,0.4670797084557972,0.5617637137254718,0.5144217110906346,0.868142144638404,0.0557668329177057,0.0084788029925187,0.4809850374064838,8.035224438902743,0.0,0.0591160580536505,0.0600551242675104,0.0,1.0,0.5206982543640898,,0.5206982493400574,0.5938232824180851,0.5103079676628113,32080,3208
copy_last,lowlight,10,1,0.7253633906523769,0.8940428703268058,0.8097031304895914,0.9663341645885288,0.0149625935162094,0.0021820448877805,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0593433797640231,0.0,1.0,0.1324812967581047,,0.1324812769889831,0.3127353173904595,0.801445722579956,3208,3208
copy_last,lowlight,10,2,0.6146190030053352,0.7614811853907566,0.688050094198046,0.9445137157107232,0.0255610972568578,0.0037406483790523,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0595522336465693,0.0,1.0,0.2677680798004987,,0.2677680850028991,0.4347083381005747,0.6788928508758545,3208,3208
copy_last,lowlight,10,3,0.5427214721374074,0.6647602946424659,0.6037408833899366,0.9205112219451372,0.03428927680798,0.0052992518703241,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0597427127169056,0.0,1.0,0.3993142144638404,,0.3993142247200012,0.5137556051271427,0.5957096815109253,3208,3208
copy_last,lowlight,10,4,0.4906480256115743,0.5916863071212423,0.5411671663664083,0.9008728179551122,0.0414588528678304,0.0071695760598503,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0599221905766183,0.0,1.0,0.4875311720698254,,0.4875311851501465,0.5705667266742103,0.5348515510559082,3208,3208
copy_last,lowlight,10,5,0.4504816734469928,0.5357646920110787,0.4931231827290357,0.8809226932668329,0.048004987531172,0.0087281795511221,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0600730872742189,0.0,1.0,0.5489401496259352,,0.5489401817321777,0.6134078838413672,0.4887091517448425,3208,3208
copy_last,lowlight,10,6,0.4175666076462942,0.4935151920951122,0.4555408998707032,0.8581670822942643,0.0589152119700748,0.0099750623441396,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0602081713170415,0.0,1.0,0.6013092269326683,,0.6013092398643494,0.6480973554327988,0.4527485072612762,3208,3208
copy_last,lowlight,10,7,0.3897266434830365,0.4580968809849798,0.4239117622340081,0.8379052369077307,0.0654613466334164,0.0105985037406483,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0603258614396084,0.0,1.0,0.64214463840399,,0.6421446800231934,0.6768376334558026,0.4217988848686218,3208,3208
copy_last,lowlight,10,8,0.3659023652495854,0.4286583111894924,0.3972803382195389,0.8117206982543641,0.0769950124688279,0.0115336658354114,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0604134736942366,0.0,1.0,0.6783042394014963,,0.6783041954040527,0.7016358917484359,0.39599609375,3208,3208
copy_last,lowlight,10,9,0.3456074490649607,0.4050017152541791,0.3753045821595699,0.7892768079800498,0.0900872817955112,0.0124688279301745,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0604720227967407,0.0,1.0,0.7116583541147132,,0.7116583585739136,0.7227034645744904,0.374923974275589,3208,3208
copy_last,lowlight,10,10,0.3281604542604099,0.3846296882386057,0.3563950712495078,0.7711970074812967,0.101932668329177,0.0130922693266832,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0604981094491419,0.0,1.0,0.7375311720698254,,0.7375311851501465,0.7401625880525491,0.3571781516075134,3208,3208
copy_last,noise,10,all,0.4670797084557972,0.5617637137254718,0.5144217110906346,0.868142144638404,0.0557668329177057,0.0084788029925187,0.4809850374064838,8.035224438902743,0.0,0.0591160580536505,0.0600551242675104,0.0,1.0,0.5206982543640898,,0.5206982493400574,0.5938232824180851,0.5103079676628113,32080,3208
copy_last,noise,10,1,0.7253633906523769,0.8940428703268058,0.8097031304895914,0.9663341645885288,0.0149625935162094,0.0021820448877805,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0593433797640231,0.0,1.0,0.1324812967581047,,0.1324812769889831,0.3127353173904595,0.801445722579956,3208,3208
copy_last,noise,10,2,0.6146190030053352,0.7614811853907566,0.688050094198046,0.9445137157107232,0.0255610972568578,0.0037406483790523,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0595522336465693,0.0,1.0,0.2677680798004987,,0.2677680850028991,0.4347083381005747,0.6788928508758545,3208,3208
copy_last,noise,10,3,0.5427214721374074,0.6647602946424659,0.6037408833899366,0.9205112219451372,0.03428927680798,0.0052992518703241,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0597427127169056,0.0,1.0,0.3993142144638404,,0.3993142247200012,0.5137556051271427,0.5957096815109253,3208,3208
copy_last,noise,10,4,0.4906480256115743,0.5916863071212423,0.5411671663664083,0.9008728179551122,0.0414588528678304,0.0071695760598503,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0599221905766183,0.0,1.0,0.4875311720698254,,0.4875311851501465,0.5705667266742103,0.5348515510559082,3208,3208
copy_last,noise,10,5,0.4504816734469928,0.5357646920110787,0.4931231827290357,0.8809226932668329,0.048004987531172,0.0087281795511221,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0600730872742189,0.0,1.0,0.5489401496259352,,0.5489401817321777,0.6134078838413672,0.4887091517448425,3208,3208
copy_last,noise,10,6,0.4175666076462942,0.4935151920951122,0.4555408998707032,0.8581670822942643,0.0589152119700748,0.0099750623441396,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0602081713170415,0.0,1.0,0.6013092269326683,,0.6013092398643494,0.6480973554327988,0.4527485072612762,3208,3208
copy_last,noise,10,7,0.3897266434830365,0.4580968809849798,0.4239117622340081,0.8379052369077307,0.0654613466334164,0.0105985037406483,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0603258614396084,0.0,1.0,0.64214463840399,,0.6421446800231934,0.6768376334558026,0.4217988848686218,3208,3208
copy_last,noise,10,8,0.3659023652495854,0.4286583111894924,0.3972803382195389,0.8117206982543641,0.0769950124688279,0.0115336658354114,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0604134736942366,0.0,1.0,0.6783042394014963,,0.6783041954040527,0.7016358917484359,0.39599609375,3208,3208
copy_last,noise,10,9,0.3456074490649607,0.4050017152541791,0.3753045821595699,0.7892768079800498,0.0900872817955112,0.0124688279301745,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0604720227967407,0.0,1.0,0.7116583541147132,,0.7116583585739136,0.7227034645744904,0.374923974275589,3208,3208
copy_last,noise,10,10,0.3281604542604099,0.3846296882386057,0.3563950712495078,0.7711970074812967,0.101932668329177,0.0130922693266832,0.4809850374064838,8.035224438902743,0.0,0.0591160580536506,0.0604981094491419,0.0,1.0,0.7375311720698254,,0.7375311851501465,0.7401625880525491,0.3571781516075134,3208,3208
copy_last,occlusion,10,all,0.3378782688260449,0.5051795667536888,0.4215289177898669,0.8336658354114713,0.0626558603491271,0.0084164588528678,0.8001870324189526,7.494077306733167,0.0,0.0427219542019517,0.0600551242675104,0.0,1.0,0.7588528678304239,,0.7588528394699097,0.7017612352578616,0.4192419946193695,32080,3208
copy_last,occlusion,10,1,0.5243861494763589,0.7888171262571376,0.6566016378667482,0.955423940149626,0.0168329177057356,0.0018703241895261,0.8001870324189526,7.494077306733167,0.0,0.0427219542019517,0.0593433797640231,0.0,1.0,0.3569201995012468,,0.3569201827049255,0.4961607925716562,0.6527667045593262,3208,3208
copy_last,occlusion,10,2,0.4431165453776395,0.6745587679278565,0.558837656652748,0.92643391521197,0.0283665835411471,0.0037406483790523,0.8001870324189526,7.494077306733167,0.0,0.0427219542019517,0.0595522336465693,0.0,1.0,0.5776184538653366,,0.5776184797286987,0.5869416022321309,0.5537862181663513,3208,3208
copy_last,occlusion,10,3,0.3914204139608651,0.5931052410501763,0.4922628275055207,0.8996259351620948,0.0383416458852867,0.0052992518703241,0.8001870324189526,7.494077306733167,0.0,0.0427219542019517,0.0597427127169056,0.0,1.0,0.6954488778054863,,0.6954488754272461,0.644586556385576,0.4873737096786499,3208,3208
copy_last,occlusion,10,4,0.3543513630706058,0.5324191169331594,0.4433852400018825,0.8721945137157108,0.0455112219451371,0.006857855361596,0.8001870324189526,7.494077306733167,0.0,0.0427219542019517,0.0599221905766183,0.0,1.0,0.766209476309227,,0.7662094831466675,0.6852083580684708,0.4398452043533325,3208,3208
copy_last,occlusion,10,5,0.3252478951037695,0.4848494769416522,0.4050486860227109,0.8469451371571073,0.0545511221945137,0.0087281795511221,0.8001870324189526,7.494077306733167,0.0,0.0427219542019517,0.0600730872742189,0.0,1.0,0.810785536159601,,0.8107855319976807,0.7166604932995831,0.4027496874332428,3208,3208
copy_last,occlusion,10,6,0.3019981235846634,0.4484359068407407,0.3752170152127021,0.8223192019950125,0.0657730673316708,0.0099750623441396,0.8001870324189526,7.494077306733167,0.0,0.0427219542019517,0.0602081713170415,0.0,1.0,0.8403990024937655,,0.8403990268707275,0.7418480677721581,0.3736103177070617,3208,3208
copy_last,occlusion,10,7,0.2827644275893707,0.4177563663858491,0.3502603969876099,0.7961346633416458,0.0726309226932668,0.0105985037406483,0.8001870324189526,7.494077306733167,0.0,0.0427219542019517,0.0603258614396084,0.0,1.0,0.8609725685785536,,0.8609725832939148,0.7619083354931566,0.3489553928375244,3208,3208
copy_last,occlusion,10,8,0.2657997554877591,0.3909567112522421,0.3283782333700006,0.7674563591022444,0.0869700748129675,0.0115336658354114,0.8001870324189526,7.494077306733167,0.0,0.0427219542019517,0.0604134736942366,0.0,1.0,0.881857855361596,,0.8818578720092773,0.779518517358157,0.3276081681251526,3208,3208
copy_last,occlusion,10,9,0.251209555219163,0.3693656936253329,0.310287624422248,0.7375311720698254,0.1006857855361596,0.0124688279301745,0.8001870324189526,7.494077306733167,0.0,0.0427219542019517,0.0604720227967407,0.0,1.0,0.8933915211970075,,0.893391489982605,0.7949837899153519,0.309978187084198,3208,3208
copy_last,occlusion,10,10,0.2384884593902539,0.3515312603227413,0.2950098598564977,0.7125935162094763,0.1168952618453865,0.0130922693266832,0.8001870324189526,7.494077306733167,0.0,0.0427219542019517,0.0604981094491419,0.0,1.0,0.904925187032419,,0.9049251675605774,0.8079165211264899,0.2953781485557556,3208,3208
copy_last,blur,5,all,0.5646566328699503,0.6887519516166893,0.6267042922433199,0.9219846022241232,0.0334188765326489,0.0051325919589392,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0596632674012094,0.0,1.0,0.3661819218705446,,0.3661819100379944,0.4901883078988218,0.6213588714599609,17535,3507
copy_last,blur,5,1,0.7252137853728934,0.8932243461124351,0.8092190657426642,0.9669232962646136,0.0145423438836612,0.0022811519817507,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0594303085297658,0.0,1.0,0.1340176789278585,,0.1340177059173584,0.3131678264413646,0.8018372654914856,3507,3507
copy_last,blur,5,2,0.6143932727315377,0.7606145497496986,0.6875039112406182,0.9455374964357,0.0245223838038209,0.003706871970345,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0595579673985362,0.0,1.0,0.2706016538351867,,0.2706016302108764,0.4356832308893368,0.6796790361404419,3507,3507
copy_last,blur,5,3,0.5425747018731429,0.6637367799055733,0.6031557408893582,0.9204448246364414,0.0339321357285429,0.0051325919589392,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0596740237283369,0.0,1.0,0.397775876817793,,0.3977758884429931,0.5148208799090521,0.596693217754364,3507,3507
copy_last,blur,5,4,0.4906277328865963,0.5909672286703824,0.5407974807784893,0.8990590248075278,0.0427715996578272,0.0065583119475335,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0597822522118461,0.0,1.0,0.4836042201311662,,0.4836041927337646,0.5711257826088915,0.5362660884857178,3507,3507
copy_last,blur,5,5,0.4504736714855806,0.5352168536453579,0.4928452625654692,0.8779583689763331,0.0513259195893926,0.0079840319361277,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0598717851375621,0.0,1.0,0.5449101796407185,,0.544910192489624,0.6135599526350235,0.4902021288871765,3507,3507
copy_last,clean,5,all,0.5646566328699503,0.6887519516166893,0.6267042922433199,0.9219846022241232,0.0334188765326489,0.0051325919589392,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0596632674012094,0.0,1.0,0.3661819218705446,,0.3661819100379944,0.4901883078988218,0.6213588714599609,17535,3507
copy_last,clean,5,1,0.7252137853728934,0.8932243461124351,0.8092190657426642,0.9669232962646136,0.0145423438836612,0.0022811519817507,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0594303085297658,0.0,1.0,0.1340176789278585,,0.1340177059173584,0.3131678264413646,0.8018372654914856,3507,3507
copy_last,clean,5,2,0.6143932727315377,0.7606145497496986,0.6875039112406182,0.9455374964357,0.0245223838038209,0.003706871970345,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0595579673985362,0.0,1.0,0.2706016538351867,,0.2706016302108764,0.4356832308893368,0.6796790361404419,3507,3507
copy_last,clean,5,3,0.5425747018731429,0.6637367799055733,0.6031557408893582,0.9204448246364414,0.0339321357285429,0.0051325919589392,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0596740237283369,0.0,1.0,0.397775876817793,,0.3977758884429931,0.5148208799090521,0.596693217754364,3507,3507
copy_last,clean,5,4,0.4906277328865963,0.5909672286703824,0.5407974807784893,0.8990590248075278,0.0427715996578272,0.0065583119475335,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0597822522118461,0.0,1.0,0.4836042201311662,,0.4836041927337646,0.5711257826088915,0.5362660884857178,3507,3507
copy_last,clean,5,5,0.4504736714855806,0.5352168536453579,0.4928452625654692,0.8779583689763331,0.0513259195893926,0.0079840319361277,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0598717851375621,0.0,1.0,0.5449101796407185,,0.544910192489624,0.6135599526350235,0.4902021288871765,3507,3507
copy_last,distractor,5,all,0.5646566328699503,0.6887519516166893,0.6267042922433199,0.9219846022241232,0.0334188765326489,0.0051325919589392,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0596632674012094,0.0,1.0,0.3661819218705446,,0.3661819100379944,0.4901883078988218,0.6213588714599609,17535,3507
copy_last,distractor,5,1,0.7252137853728934,0.8932243461124351,0.8092190657426642,0.9669232962646136,0.0145423438836612,0.0022811519817507,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0594303085297658,0.0,1.0,0.1340176789278585,,0.1340177059173584,0.3131678264413646,0.8018372654914856,3507,3507
copy_last,distractor,5,2,0.6143932727315377,0.7606145497496986,0.6875039112406182,0.9455374964357,0.0245223838038209,0.003706871970345,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0595579673985362,0.0,1.0,0.2706016538351867,,0.2706016302108764,0.4356832308893368,0.6796790361404419,3507,3507
copy_last,distractor,5,3,0.5425747018731429,0.6637367799055733,0.6031557408893582,0.9204448246364414,0.0339321357285429,0.0051325919589392,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0596740237283369,0.0,1.0,0.397775876817793,,0.3977758884429931,0.5148208799090521,0.596693217754364,3507,3507
copy_last,distractor,5,4,0.4906277328865963,0.5909672286703824,0.5407974807784893,0.8990590248075278,0.0427715996578272,0.0065583119475335,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0597822522118461,0.0,1.0,0.4836042201311662,,0.4836041927337646,0.5711257826088915,0.5362660884857178,3507,3507
copy_last,distractor,5,5,0.4504736714855806,0.5352168536453579,0.4928452625654692,0.8779583689763331,0.0513259195893926,0.0079840319361277,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0598717851375621,0.0,1.0,0.5449101796407185,,0.544910192489624,0.6135599526350235,0.4902021288871765,3507,3507
copy_last,frame_drop,5,all,0.5646566328699503,0.6887519516166893,0.6267042922433199,0.9219846022241232,0.0334188765326489,0.0051325919589392,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0596632674012094,0.0,1.0,0.3661819218705446,,0.3661819100379944,0.4901883078988218,0.6213588714599609,17535,3507
copy_last,frame_drop,5,1,0.7252137853728934,0.8932243461124351,0.8092190657426642,0.9669232962646136,0.0145423438836612,0.0022811519817507,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0594303085297658,0.0,1.0,0.1340176789278585,,0.1340177059173584,0.3131678264413646,0.8018372654914856,3507,3507
copy_last,frame_drop,5,2,0.6143932727315377,0.7606145497496986,0.6875039112406182,0.9455374964357,0.0245223838038209,0.003706871970345,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0595579673985362,0.0,1.0,0.2706016538351867,,0.2706016302108764,0.4356832308893368,0.6796790361404419,3507,3507
copy_last,frame_drop,5,3,0.5425747018731429,0.6637367799055733,0.6031557408893582,0.9204448246364414,0.0339321357285429,0.0051325919589392,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0596740237283369,0.0,1.0,0.397775876817793,,0.3977758884429931,0.5148208799090521,0.596693217754364,3507,3507
copy_last,frame_drop,5,4,0.4906277328865963,0.5909672286703824,0.5407974807784893,0.8990590248075278,0.0427715996578272,0.0065583119475335,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0597822522118461,0.0,1.0,0.4836042201311662,,0.4836041927337646,0.5711257826088915,0.5362660884857178,3507,3507
copy_last,frame_drop,5,5,0.4504736714855806,0.5352168536453579,0.4928452625654692,0.8779583689763331,0.0513259195893926,0.0079840319361277,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0598717851375621,0.0,1.0,0.5449101796407185,,0.544910192489624,0.6135599526350235,0.4902021288871765,3507,3507
copy_last,lowlight,5,all,0.5646566328699503,0.6887519516166893,0.6267042922433199,0.9219846022241232,0.0334188765326489,0.0051325919589392,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0596632674012094,0.0,1.0,0.3661819218705446,,0.3661819100379944,0.4901883078988218,0.6213588714599609,17535,3507
copy_last,lowlight,5,1,0.7252137853728934,0.8932243461124351,0.8092190657426642,0.9669232962646136,0.0145423438836612,0.0022811519817507,0.4781864841745081,8.023666951810664,0.0,0.0592837839326307,0.0594303085297658,0.0,1.0,0.1340176789278585,,0.1340177059173584,0.3131678264413646,0.8018372654914856,3507,3507
